주문번호,수령방법,결제방법,항목,추가선택,드레싱,서비스타입,주문금액,배달팁,결제금액,주문시각,접수시각,배달시각,주소,요청사항,배달요청사항
4783043,포장,나우웨이팅 POS,닭가슴살 샐러드,,발사믹,onsite,5900,0,5900,2020-08-28 12:53:48,-,-,X,,-
4782979,매장식사,나우웨이팅 POS,숲속 샐러드,"닭가슴살(100g) 추가, 목살(100g) 추가",오리엔탈,onsite,10600,0,10600,2020-08-28 12:52:06,-,-,X,,-
4782938,매장식사,나우웨이팅 POS,숲속 샐러드,"목살(100g) 추가, 고구마(50g)",오리엔탈,onsite,9200,0,9200,2020-08-28 12:51:16,-,-,X,,-
4782848,"매장식사, 매장식사",나우웨이팅 POS,"숲속 샐러드, 닭가슴살 샐러드",,"드레싱 제외, 렌치",onsite,11800,0,11800,2020-08-28 12:49:35,-,-,X,,-
4782624,매장식사,나우웨이팅 POS,"목살 샐러드, 목살 샐러드",숲속토핑(110g) 추가,발사믹,onsite,17000,0,17000,2020-08-28 12:44:11,-,-,X,,-
4782055,포장,나우웨이팅 POS,숲속 샐러드,,오리엔탈,onsite,5900,0,5900,2020-08-28 12:33:01,-,-,X,,-
4782024,포장,나우웨이팅 POS,닭가슴살 샐러드,"숲속토핑(110g) 추가, 강낭콩 X, 올리브 X, 아몬드 X",오리엔탈,onsite,8000,0,8000,2020-08-28 12:32:28,-,-,X,,-
4781995,포장,나우웨이팅 POS,목살 샐러드,,발사믹,onsite,6400,0,6400,2020-08-28 12:31:51,-,-,X,,-
4781957,"매장식사, 매장식사",나우웨이팅 POS,"목살 샐러드, 목살 샐러드","닭가슴살(100g) 추가, 할라피뇨 X, 닭가슴살(100g) 추가, 고구마(100g)","발사믹, 발사믹",onsite,18400,0,18400,2020-08-28 12:31:07,-,-,X,,-
4781842,포장,나우웨이팅 POS,"훈제연어 샐러드, 훈제연어 샐러드",,렌치,onsite,13800,0,13800,2020-08-28 12:29:02,-,-,X,,-
4781617,"포장, 포장",나우웨이팅 POS,"숲속 샐러드, 닭가슴살 샐러드","강낭콩 X, 올리브 X, 할라피뇨 X, 고구마(50g)","오리엔탈, 오리엔탈",onsite,12500,0,12500,2020-08-28 12:24:37,-,-,X,,-
4781469,포장,나우웨이팅 POS,닭가슴살 샐러드,닭가슴살(100g) 추가,오리엔탈,onsite,8000,0,8000,2020-08-28 12:21:11,-,-,X,,-
4781286,포장,나우웨이팅 POS,목살 샐러드,,발사믹,onsite,6400,0,6400,2020-08-28 12:17:02,-,-,X,,-
4781262,포장,나우웨이팅 POS,훈제연어 샐러드,고구마 50g 추가,렌치,onsite,7600,0,7600,2020-08-28 12:16:24,-,-,X,,-
4781229,포장,나우웨이팅 POS,"닭가슴살 샐러드, 닭가슴살 샐러드","목살(100g) 추가, 올리브 X, 할라피뇨 X",오리엔탈,onsite,17000,0,17000,2020-08-28 12:15:38,-,-,X,,-
4780997,포장,나우웨이팅 POS,이너프 샐러드,,발사믹,onsite,4300,0,4300,2020-08-28 12:11:10,-,-,X,,-
4780954,포장,나우웨이팅 POS,"훈제연어 샐러드, 훈제연어 샐러드",,렌치,onsite,13800,0,13800,2020-08-28 12:10:12,-,-,X,,-
4780842,"포장, 포장",나우웨이팅 POS,"숲속 샐러드, 숲속 샐러드","닭가슴살(100g) 추가, 목살(100g) 추가","오리엔탈, 오리엔탈",onsite,16500,0,16500,2020-08-28 12:07:36,-,-,X,,-
4780758,포장,나우웨이팅 POS,숲속 샐러드,,발사믹,onsite,5900,0,5900,2020-08-28 12:05:47,-,-,X,,-
4780715,포장,나우웨이팅 POS,목살 샐러드,,오리엔탈,onsite,6400,0,6400,2020-08-28 12:05:03,-,-,X,,-
4780683,매장식사,나우웨이팅 POS,닭가슴살 샐러드,,발사믹,onsite,5900,0,5900,2020-08-28 12:04:13,-,-,X,,-
4780661,포장,나우웨이팅 POS,닭가슴살 샐러드,고구마(50g),오리엔탈,onsite,6600,0,6600,2020-08-28 12:03:44,-,-,X,,-
4780634,"포장, 포장, 포장",나우웨이팅 POS,"닭가슴살 샐러드, 숲속 샐러드, 닭가슴살 샐러드","할라피뇨 X, 방울토마토 X, 올리브 X, 할라피뇨 X, 숲속토핑(110g) 추가, 강낭콩 X, 올리브 X, 할라피뇨 X, 아몬드 X","오리엔탈, 오리엔탈, 오리엔탈",onsite,19800,0,19800,2020-08-28 12:03:04,-,-,X,,-
4780533,포장,나우웨이팅 POS,닭가슴살 샐러드,삶은달걀 추가,렌치,onsite,6400,0,6400,2020-08-28 12:00:12,-,-,X,,-
4780526,포장,나우웨이팅 POS,닭가슴살 샐러드,"고구마(50g), 고구마(100g)",오리엔탈,onsite,8000,0,8000,2020-08-28 12:00:04,-,-,X,,-
4780490,포장,나우웨이팅 POS,훈제연어 샐러드,,렌치,onsite,6900,0,6900,2020-08-28 11:59:02,-,-,X,,-
4780460,"매장식사, 매장식사",나우웨이팅 POS,"목살 샐러드, 목살 샐러드","할라피뇨 X, 고구마(50g)","오리엔탈, 오리엔탈",onsite,13500,0,13500,2020-08-28 11:58:07,-,-,X,,-
4780436,포장,나우웨이팅 POS,닭가슴살 샐러드,"닭가슴살(100g) 추가, 삶은달걀 추가, 삶은달걀 추가, 스위트콘X",렌치,onsite,9000,0,9000,2020-08-28 11:57:18,-,-,X,,-
4780400,포장,나우웨이팅 POS,숲속 샐러드,고구마(100g),오리엔탈,onsite,7300,0,5300,2020-08-28 11:56:21,-,-,X,,-
4780362,매장식사,나우웨이팅 POS,"닭가슴살 샐러드, 닭가슴살 샐러드, 닭가슴살 샐러드",,렌치,onsite,17700,0,17700,2020-08-28 11:54:53,-,-,X,,-
4780318,"포장, 포장, 포장",나우웨이팅 POS,"훈제연어 샐러드, 목살 샐러드, 숲속 샐러드",강낭콩X,"렌치, 오리엔탈, 발사믹",onsite,19200,0,19200,2020-08-28 11:53:09,-,-,X,,-
4780312,"포장, 포장",나우웨이팅 POS,"닭가슴살 샐러드, 이너프 샐러드","고구마 50g 추가, 할라피뇨X, 방올토마토X, 고구마 100g, 강낭콩X, 올리브X","오리엔탈, 오리엔탈",onsite,12300,0,12300,2020-08-28 11:52:46,-,-,X,,-
4780289,포장,나우웨이팅 POS,이너프 샐러드,,오리엔탈,onsite,4300,0,4300,2020-08-28 11:51:55,-,-,X,,-
4780287,"매장식사, 매장식사",나우웨이팅 POS,"닭가슴살 샐러드, 이너프 샐러드",,"오리엔탈, 렌치",onsite,10200,0,10200,2020-08-28 11:51:46,-,-,X,,-
4780262,포장,나우웨이팅 POS,이너프 샐러드,고구마 50g 추가,렌치,onsite,5000,0,5000,2020-08-28 11:50:55,-,-,X,,-
4780205,"포장, 포장",나우웨이팅 POS,"목살 샐러드, 닭가슴살 샐러드","숲속토핑(110g) 추가, 닭가슴살(100g) 추가","오리엔탈, 오리엔탈",onsite,16500,0,16500,2020-08-28 11:48:11,-,-,X,,-
4780069,매장식사,나우웨이팅 POS,닭가슴살 샐러드,"목살(100g) 추가, 고구마(100g)",오리엔탈,onsite,9900,0,9900,2020-08-28 11:40:02,-,-,X,,-
